owner,repo_name,commit_id,committer,date,code_added,code_removed,code_size_bytes,code_size_kilobytes
Anuken,Mindustry,fde23ceea06ce4041ca94d7bf64a90f5f9f2cccd,web-flow,2021-07-19 23:11:53,7,1,8,0.00781
Anuken,Mindustry,aab2437c4ca94af660de3be4209c01e57f5db919,web-flow,2021-07-19 22:42:03,1,0,1,0.00098
Anuken,Mindustry,b7f7be839db9fff81b274a69fa303a4aa788e103,web-flow,2021-07-19 22:34:14,1,1,2,0.00195
Anuken,Mindustry,6b7a63aba5118beee42575def38fccbc3b4e229e,Anuken,2021-07-19 19:20:53,21,24,45,0.04395
Anuken,Mindustry,0c46d5088c059658e4bf8ff09a2e92c57c5730d7,Anuken,2021-07-19 18:11:07,0,0,0,0.00000
Anuken,Mindustry,254425d9adbb6658bdab05eb247c1140c656521e,Anuken,2021-07-19 13:00:54,18,4,22,0.02148
Anuken,Mindustry,c7ff20d47dca73b373850a3e27d70ebcebb7b1c4,Anuken,2021-07-19 13:00:35,3,3,6,0.00586
Anuken,Mindustry,1db5a9f3c2d30c8281d020a9610812ccd30bbec0,Anuken,2021-07-19 12:55:10,15,1,16,0.01562
Anuken,Mindustry,34cf8466d6e753b7adf20c3206f1921d118651ce,Anuken,2021-07-19 12:44:19,1,2,3,0.00293
Anuken,Mindustry,8c20203084bda4e725ab7b661805f3eb9b2dafaf,web-flow,2021-07-19 08:09:17,5,2,7,0.00684
Anuken,Mindustry,a7ed7a71d51284107555aab16bf90ee581ff94fd,web-flow,2021-07-19 07:40:57,3,1,4,0.00391
Anuken,Mindustry,2583541c0fed3c14dc5890ad38e877b849748046,web-flow,2021-07-19 07:36:58,9,0,9,0.00879
Anuken,Mindustry,1674b2dfd614732225582de846c0b80e00859217,Anuken,2021-07-18 20:31:13,11,1,12,0.01172
Anuken,Mindustry,96de7c83217402dc4895aeeb5e0ca3a299807f8f,Anuken,2021-07-18 18:41:05,2,2,4,0.00391
Anuken,Mindustry,787964809018e6029d5fedc273ddee80e08e69ef,Anuken,2021-07-18 18:40:59,1,3,4,0.00391
Anuken,Mindustry,5772f5e7da562f3960ba40f3ee1bae177accbf00,web-flow,2021-07-18 18:39:12,2,2,4,0.00391
Anuken,Mindustry,54db6bda85c991537aa9c1bf29a2c5145b2d5515,Anuken,2021-07-18 16:49:02,0,3,3,0.00293
Anuken,Mindustry,4ffcf252b76f85d5e14055f971d6d1731c61ad11,Anuken,2021-07-18 16:48:57,3,3,6,0.00586
Anuken,Mindustry,b3b44214e0c8ec88c10d85ec4b84b5ed1a18ddbb,web-flow,2021-07-18 16:45:26,0,3,3,0.00293
Anuken,Mindustry,89942416acbd108e608c06c21570d62e1402fdb2,Anuken,2021-07-18 16:12:04,12,1,13,0.01270
Anuken,Mindustry,974d3498c15f6fd1def82d629916526bac27e3c3,Anuken,2021-07-18 15:11:28,59,57,116,0.11328
Anuken,Mindustry,1804111f880974611169769a55a2e50a1c3e007f,web-flow,2021-07-18 13:15:04,8,8,16,0.01562
Anuken,Mindustry,5b2dc021a6e43ec06d426d32977a7298b8b2aa4e,Anuken,2021-07-18 12:56:48,26,12,38,0.03711
Anuken,Mindustry,37d7b3d7fb3a939a7224f6c553671d08d057b1a6,Anuken,2021-07-18 00:45:53,17,14,31,0.03027
Anuken,Mindustry,33d4ab9edb333a04dfd7eb80b6c049545306a5aa,Anuken,2021-07-17 23:17:47,5,1,6,0.00586
Anuken,Mindustry,f7f2b3438cda329c616d578f182dd00039e5781a,Anuken,2021-07-17 20:46:35,29,19,48,0.04688
Anuken,Mindustry,0ed7934df002ce2a9d612e8ad0045f86b653446a,Anuken,2021-07-17 19:33:19,1,1,2,0.00195
Anuken,Mindustry,55920e6242073afd1c96a2d546fb9b77ce722f44,Anuken,2021-07-17 19:18:51,8,12,20,0.01953
Anuken,Mindustry,820920e5f975bfe33e064fb09bb43b17312df5bb,Anuken,2021-07-17 13:30:31,3,3,6,0.00586
Anuken,Mindustry,8e21c627a7c335f76d437644a75b87753e42e2dc,Anuken,2021-07-17 13:22:02,22,7,29,0.02832
Anuken,Mindustry,6973ed7d555d1cdfa0f6f3666ecd25dd6da0e790,Anuken,2021-07-17 12:52:24,41,20,61,0.05957
Anuken,Mindustry,0980495a28deddba2932615b69016c7be1dbed80,Anuken,2021-07-16 19:39:03,63,7,70,0.06836
Anuken,Mindustry,5c6b659ce33b519a6b94882b65f161581b4ae0d7,Anuken,2021-07-16 16:59:50,10,5,15,0.01465
Anuken,Mindustry,35e263223d28b87469a0580abe5a4bef6a1da844,Anuken,2021-07-16 16:37:36,3,2,5,0.00488
Anuken,Mindustry,07ba378095330f25d58eebb4d39b6764a849085b,Anuken,2021-07-16 16:37:31,3,1,4,0.00391
Anuken,Mindustry,6e10f86546a4a7d9609eb0736e6853df213c7256,web-flow,2021-07-16 16:21:58,1,0,1,0.00098
Anuken,Mindustry,fc6ee11ffe4aff7cbba6f13c7a672bfcda917ba5,web-flow,2021-07-16 16:19:56,2,2,4,0.00391
Anuken,Mindustry,84cd87370fff72a422f71796c6eb6cb5e60cc564,Anuken,2021-07-16 14:06:07,2,1,3,0.00293
Anuken,Mindustry,822fe9ab7adb647016ec3cd844f4d5a31ccb53f4,Anuken,2021-07-16 14:05:59,5,2,7,0.00684
Anuken,Mindustry,57b22a9cabfea92f5e7d516b6b06e5a84c401355,web-flow,2021-07-16 12:56:23,2,1,3,0.00293
Anuken,Mindustry,278c4f17e5a4069f68dd0c54c4ad0b08289f38c2,Anuken,2021-07-16 00:19:51,1,5,6,0.00586
Anuken,Mindustry,b0d460779858ac50e9063f71c1f295e7ab411b74,Anuken,2021-07-16 00:08:05,13,8,21,0.02051
Anuken,Mindustry,3f7dc66ac0910dcc2a90dd2b9db79a3d8a637af7,Anuken,2021-07-15 18:55:32,1,0,1,0.00098
Anuken,Mindustry,1c2b1fb75704f5855e4805c3f182642d2e9aa51a,Anuken,2021-07-15 15:27:21,38,29,67,0.06543
Anuken,Mindustry,caf9ea38df33b7b48c9cc181c954a9d2ac9f68e2,Anuken,2021-07-15 15:25:35,8,9,17,0.01660
Anuken,Mindustry,eb31483a15b3f89452b423620f4c84cef8f88f42,Anuken,2021-07-15 14:18:08,1,1,2,0.00195
Anuken,Mindustry,8fb7cdaba659150bbdf1ba73da62582c7ffd4d53,Anuken,2021-07-15 14:10:36,2,14,16,0.01562
Anuken,Mindustry,ae15d838f02aba520a39097f402cdf660f9ea550,Anuken,2021-07-15 13:13:51,3,3,6,0.00586
Anuken,Mindustry,103f24d41d143d0f4df4b61235a0aba600e0665e,Anuken,2021-07-15 13:13:35,571,262,833,0.81348
Anuken,Mindustry,61d81046aefc10834296f56e755dcbfc2106f359,Anuken,2021-07-15 12:46:56,1,1,2,0.00195
Anuken,Mindustry,0c3d7e09e0f3e82fcf980745f2246ae98a3352b9,Anuken,2021-07-15 01:40:47,7,3,10,0.00977
Anuken,Mindustry,a9f9ddcacfbd4f801f65e865443a547116a6cc98,Anuken,2021-07-14 23:52:43,12,41,53,0.05176
Anuken,Mindustry,a559c3581e93194636ceefdce8ae269548fd7fbf,Anuken,2021-07-14 22:46:51,14,1,15,0.01465
Anuken,Mindustry,dd5389c738bcc1cdb6694670552bda3fdf1589ef,Anuken,2021-07-14 21:22:21,11,5,16,0.01562
Anuken,Mindustry,ac25e172865559e402eee8dca2e2823d3fc622da,Anuken,2021-07-14 20:06:03,0,3,3,0.00293
Anuken,Mindustry,9de4c89e76beb13fb3e6cc0214cfdc98adc48cc4,Anuken,2021-07-14 19:55:40,0,2,2,0.00195
Anuken,Mindustry,2f6846d8c386144789172adb46f7064c1a55f031,Anuken,2021-07-14 19:12:00,2,3,5,0.00488
Anuken,Mindustry,c3e60531c4d571eec0ede3a5314eb67589bdd80f,Anuken,2021-07-14 13:28:05,2,2,4,0.00391
Anuken,Mindustry,44aff82a6c8b6d7023d834ee5a030f26c7d24c87,Anuken,2021-07-14 13:27:59,7,0,7,0.00684
Anuken,Mindustry,7619e7643d002a24607898b33074a857d3c0bed9,web-flow,2021-07-14 13:23:53,1,1,2,0.00195
Anuken,Mindustry,353ef05b93b9d4b50c93d00a6435002437689c56,web-flow,2021-07-14 13:23:41,1,1,2,0.00195
Anuken,Mindustry,2801e4ed80289642e5a20682d3337313aab60d3f,Anuken,2021-07-14 13:14:19,3,0,3,0.00293
Anuken,Mindustry,173dd0a90e93b15e5a676a06489a4f2e5daf9214,Anuken,2021-07-14 13:07:17,1,1,2,0.00195
Anuken,Mindustry,8644844b7de679405e053410dd98ec111f5c74aa,Anuken,2021-07-14 01:41:53,61,14,75,0.07324
Anuken,Mindustry,e5412aeb1ba0b9ba2689bfd6303d2ac3e902bccb,Anuken,2021-07-13 21:38:42,6,6,12,0.01172
Anuken,Mindustry,c43fd88f559be5e41aac3ca4b0cf177a08e0c3cc,Anuken,2021-07-13 21:34:57,5,5,10,0.00977
Anuken,Mindustry,0eec955a3d485305b8a4de94564c70484605f7dc,Anuken,2021-07-13 14:42:00,25,11,36,0.03516
Anuken,Mindustry,47038ac06d157cedbd73665c3cc69742373287ef,Anuken,2021-07-13 14:33:44,1,1,2,0.00195
Anuken,Mindustry,8041c305ad3a4a2f046b835b4acc533b33c471b7,Anuken,2021-07-13 14:28:35,5,9,14,0.01367
Anuken,Mindustry,e0d249898e5bfffab7602207ff506e85fd98d35d,Anuken,2021-07-12 20:18:29,3,5,8,0.00781
Anuken,Mindustry,a1f5982a85d076bba4f9a8819f1019ce8459d867,Anuken,2021-07-12 19:36:43,2,1,3,0.00293
Anuken,Mindustry,3c688d3fecad36b9df99e4ddbc426fd580d27a9a,Anuken,2021-07-12 19:35:08,1,1,2,0.00195
Anuken,Mindustry,889a9a7a056c8f09b00b95219f37de2925498b2d,Anuken,2021-07-12 19:06:46,312,77,389,0.37988
Anuken,Mindustry,ce6c39b7aa08712ddf6f4be7200abe0ca5f73bab,Anuken,2021-07-12 19:06:41,5,7,12,0.01172
Anuken,Mindustry,2a1fdded72022fe50c17742b16426c4d922c2c2d,web-flow,2021-07-12 18:49:24,3,0,3,0.00293
Anuken,Mindustry,2b757fe1072e86fd18c96a8dbf2ccffd7a69fb7a,web-flow,2021-07-12 18:47:17,303,75,378,0.36914
Anuken,Mindustry,a8d78453ff43989f1aaef3432707f39ce07c9f04,web-flow,2021-07-12 18:47:05,1,0,1,0.00098
Anuken,Mindustry,2b88396aacb96a4c91fb770c83ddff8289cbd993,web-flow,2021-07-12 18:46:46,4,1,5,0.00488
Anuken,Mindustry,f856ad16ba89a6c765496adab6b24c55f568b6a3,web-flow,2021-07-12 18:46:36,1,1,2,0.00195
Anuken,Mindustry,f36d47c13fd07d91b003ff5d2b2a4527e97589d9,Anuken,2021-07-12 16:36:48,7,4,11,0.01074
Anuken,Mindustry,4f98bc95a20c1f0be50b822cceb304baa6b6869a,Anuken,2021-07-12 16:36:45,31,28,59,0.05762
Anuken,Mindustry,ec3dc867c145630303762d97a491b465b5dddb71,web-flow,2021-07-12 16:33:17,2,2,4,0.00391
Anuken,Mindustry,7fea7e91aa96b6bd04f36cf57da536f8a120d276,web-flow,2021-07-12 13:23:36,1,1,2,0.00195
Anuken,Mindustry,1ea545ccb2ee1554e54990810546a75ea957f6cb,web-flow,2021-07-12 13:23:20,3,1,4,0.00391
Anuken,Mindustry,e5e2d0ab037ed052f527394661c3918061e9ea08,web-flow,2021-07-11 18:39:33,1,0,1,0.00098
Anuken,Mindustry,c94e7aa031bde0fd330789ec6092f5e1eef94ce0,Anuken,2021-07-11 16:03:10,3,1,4,0.00391
Anuken,Mindustry,5d1af6fb76419df1f6cee7005ee4a52cb235e1e7,Anuken,2021-07-11 15:54:07,1,0,1,0.00098
Anuken,Mindustry,3b400ac3f360329b8f8b7390b11d52e4a23c6782,Anuken,2021-07-11 14:15:53,1,1,2,0.00195
Anuken,Mindustry,308176ee8195e1fc5c590791e682c007e5463775,Anuken,2021-07-11 14:13:34,29,6,35,0.03418
Anuken,Mindustry,8a84ebb58d44ecc8af1ba90332e6d1f4bb77132a,Anuken,2021-07-11 02:18:58,51,24,75,0.07324
Anuken,Mindustry,158d11d3ba752503f06c2c43824bbdf0a11f1ae1,Anuken,2021-07-10 22:54:22,23,3,26,0.02539
Anuken,Mindustry,cfb7d29013ba1a436271d9c42c1c5d891830a266,Anuken,2021-07-10 22:54:13,1,1,2,0.00195
Anuken,Mindustry,beec1eeaba8722963a7e7c0cd99aa0929c8f5863,Anuken,2021-07-10 16:32:29,5,4,9,0.00879
Anuken,Mindustry,63a1f4e2de2f0092a7137ff39f6fbb0a05f0d20a,Anuken,2021-07-10 15:33:09,9,21,30,0.02930
Anuken,Mindustry,7d845951e9bd0317ac80d41ba44360f5435c6c1b,Anuken,2021-07-10 15:33:05,1,1,2,0.00195
Anuken,Mindustry,48d9ea6aa19a19074943432796345c9189ab38d0,web-flow,2021-07-10 12:39:32,2,18,20,0.01953
Anuken,Mindustry,ae83e604ba987bda3aeeb62ddf04c3d31972a31f,web-flow,2021-07-10 12:32:57,1,1,2,0.00195
Anuken,Mindustry,c156968be6f89fb4695b4500c9e307282509d0bf,web-flow,2021-07-10 12:32:05,6,2,8,0.00781
Anuken,Mindustry,5ceb8e2b481238989626ff1ec876a943992119be,Anuken,2021-07-09 23:48:35,17,1083,1100,1.07422
Anuken,Mindustry,effe2312e0b7823c3740e919a10997b0acf676bc,Anuken,2021-07-09 20:51:12,3,5,8,0.00781
Anuken,Mindustry,baabf49fbaa9e4f3dfa0d29d3a35d60a52f68923,Anuken,2021-07-08 23:33:15,7,11,18,0.01758
Anuken,Mindustry,b8717b62c82bf11b6b764cbbdd5c78366611c018,Anuken,2021-07-08 20:16:53,0,0,0,0.00000
Anuken,Mindustry,1baa82a7c64dcee98abfb8ff6f36bb53fbb5be98,Anuken,2021-07-08 20:16:44,56,14,70,0.06836
Anuken,Mindustry,1c389dc7f8d2aa9403816be521008ba05ecb33c1,Anuken,2021-07-08 17:42:30,6,0,6,0.00586
Anuken,Mindustry,972ca71978b75cdd48ac725863c452dd2e121281,Anuken,2021-07-08 16:14:20,0,0,0,0.00000
Anuken,Mindustry,fb35adb4946b3aaec7a37c4fbf33bb7a395e66ba,Anuken,2021-07-08 15:06:46,1,1,2,0.00195
Anuken,Mindustry,22813b71ffd067696197620573ed35c7560404d2,Anuken,2021-07-08 13:47:01,1,0,1,0.00098
Anuken,Mindustry,02243d1f5c09d23c4254b6fb000ef3fcbcdb149b,Anuken,2021-07-08 13:46:21,1,1,2,0.00195
Anuken,Mindustry,e2b2e8fb4ee71eb75b516fbe83daca46f72f16db,Anuken,2021-07-08 13:46:10,0,1075,1075,1.04980
Anuken,Mindustry,390ceb88870123d116ab53eaa3a9603845398947,Anuken,2021-07-08 13:33:44,6,2,8,0.00781
Anuken,Mindustry,2167a3d7fe4fc6b78c3b63c57669f36dc89b8035,web-flow,2021-07-08 13:32:53,1,1,2,0.00195
Anuken,Mindustry,bf89f7a0cc89479882caa95d90b72c00bc6a6764,Anuken,2021-07-08 13:31:53,1,1,2,0.00195
Anuken,Mindustry,a0c5ed376162d7390c1cfc2715b72e468b38d70a,Anuken,2021-07-08 13:29:36,181,214,395,0.38574
Anuken,Mindustry,6f2033a455fa4a56d86987617406b39e5ddf8d8b,Anuken,2021-07-07 23:28:34,1,1,2,0.00195
Anuken,Mindustry,2ae7863caed3023d14140d2fe84723802d8f78ab,Anuken,2021-07-07 23:00:32,115,177,292,0.28516
Anuken,Mindustry,64ab8328b8f95ace50c4ceaf793615ecbc6d2d91,Anuken,2021-07-07 20:28:33,102,63,165,0.16113
Anuken,Mindustry,02b42c51daac258bc03a655f198ad01c34837ef5,Anuken,2021-07-07 17:38:39,1,1,2,0.00195
Anuken,Mindustry,0543616f1504cf7e27e0f5bee3e5451572547efc,Anuken,2021-07-07 14:31:18,157,4,161,0.15723
Anuken,Mindustry,0ba26b22c083af807756601ed51b762c8fbbd1cb,Anuken,2021-07-06 20:32:42,3,3,6,0.00586
Anuken,Mindustry,017552f5736af6e76b66d13fba82d22c500d9358,Anuken,2021-07-06 19:23:37,9,7,16,0.01562
Anuken,Mindustry,01a3c772e73668662934be2f6e5efea83b44d30e,Anuken,2021-07-06 15:41:05,50,22,72,0.07031
Anuken,Mindustry,5693605f31810dbfa2c71863e3aa3539339b7d5e,Anuken,2021-07-06 15:10:11,3,2,5,0.00488
Anuken,Mindustry,481881aa8bab52117cbb3ea52ae9ee41b73aedf6,Anuken,2021-07-06 01:18:40,0,2,2,0.00195
Anuken,Mindustry,544660c4bb8328ccfd288ffe84175f8f1eac742a,Anuken,2021-07-05 19:11:53,1,1,2,0.00195
Anuken,Mindustry,1462443f7cef292a68a1a08ef1b91f7c3aa6f999,Anuken,2021-07-05 14:55:36,6,3,9,0.00879
Anuken,Mindustry,a7d465439bfb205b51d89e82bc30e342b8cc0681,Anuken,2021-07-05 13:47:19,23,19,42,0.04102
Anuken,Mindustry,dfcc9a595fb570e4dade4ef5016598785574ab06,Anuken,2021-07-05 13:17:34,48,35,83,0.08105
Anuken,Mindustry,04b711946e8dffcfd78f5080f2c4489044449872,Anuken,2021-07-05 13:15:54,1,1,2,0.00195
Anuken,Mindustry,3d8d84177b2d820b982d3e4391f72acfeb8fcb88,Anuken,2021-07-05 01:30:47,21,9,30,0.02930
Anuken,Mindustry,789e35440028f32ae087633eb68521da8c605ba8,web-flow,2021-07-05 01:18:41,29,16,45,0.04395
Anuken,Mindustry,4fdb817d4a9876e5843f3ab350ce2dd307c5d3ef,web-flow,2021-07-05 01:16:47,4,4,8,0.00781
Anuken,Mindustry,405536150182595ec8b22b1c3d3db4d15a7ec0c7,Anuken,2021-07-04 23:14:16,5,1,6,0.00586
Anuken,Mindustry,416007593fcdb9f876e676c7439d4ed9937f0db8,Anuken,2021-07-04 23:14:11,0,12,12,0.01172
Anuken,Mindustry,1dc013ee763717b9f53797fe5b92e78c89c30639,Anuken,2021-07-04 14:53:25,3,0,3,0.00293
Anuken,Mindustry,42497d86277731ec743fedced1c218a7a023b488,Anuken,2021-07-04 13:55:12,11,10,21,0.02051
Anuken,Mindustry,ebf0c71db62f132016e3ff0ee6be1313be1d05f3,Anuken,2021-07-04 13:52:57,168,135,303,0.29590
Anuken,Mindustry,4ed9f10c1bb2e791d4eb763dfcd584e46e8fc1c5,Anuken,2021-07-04 13:51:39,7,8,15,0.01465
Anuken,Mindustry,178cb12f85df6e9e1108c6a17c56a378d99c36e3,web-flow,2021-07-04 13:28:40,1,1,2,0.00195
Anuken,Mindustry,c0582cd52729e1900f45eb81443387e9bd169280,web-flow,2021-07-04 13:28:25,4,0,4,0.00391
Anuken,Mindustry,39e47db8c7fadb22d5b2b98dfb27dd62dfcf8f05,Anuken,2021-07-04 03:21:35,2,1,3,0.00293
Anuken,Mindustry,ed4156850b7c80bd2c3e20f038a9501e5a6f5a85,Anuken,2021-07-04 03:21:29,3,10,13,0.01270
Anuken,Mindustry,5364522a5a3989a9c8677e16245253e13c574d48,web-flow,2021-07-04 01:42:19,2,1,3,0.00293
Anuken,Mindustry,3382d56590ea932325395d06988d74f9827d9df3,Anuken,2021-07-04 01:17:38,2,2,4,0.00391
Anuken,Mindustry,1e30c463221c95f87050961905802f528cde2440,Anuken,2021-07-04 00:27:09,1,1,2,0.00195
Anuken,Mindustry,3eb72d6d86f1ccdbc10ce502a155b8ddcfb86657,Anuken,2021-07-04 00:27:04,6,20,26,0.02539
Anuken,Mindustry,0d280ea77f1dae7c911f6416f6fc4a7d5e562c78,Anuken,2021-07-03 20:08:37,26,6,32,0.03125
Anuken,Mindustry,2d01c41159b493241c49b98bceadc57602c684e6,web-flow,2021-07-03 14:53:19,1,1,2,0.00195
Anuken,Mindustry,c8ec575a9d7a9a833723faa1c17bda655f875a7f,Anuken,2021-07-02 00:11:09,2,2,4,0.00391
Anuken,Mindustry,6afb976a441671063e86f048cdbd1ed45d69b17f,Anuken,2021-07-01 21:53:26,8,3,11,0.01074
Anuken,Mindustry,0b3dddcc9e20ad574a02fc958624df3ee9087c48,Anuken,2021-07-01 21:06:35,18,17,35,0.03418
Anuken,Mindustry,bc7085826e3a4cda7861edc40ec0a6abfadde5e8,Anuken,2021-07-01 15:44:29,18,11,29,0.02832
Anuken,Mindustry,0de5009a662a7631cdcf99d1542a836699af208e,Anuken,2021-07-01 15:42:20,2,2,4,0.00391
Anuken,Mindustry,f78ee660491848251a5968c01e580d6b513424bd,Anuken,2021-07-01 15:36:51,5,3,8,0.00781
Anuken,Mindustry,fecaf768ab10659b7a441526ed728eedd9e6a221,Anuken,2021-07-01 15:24:23,1,1,2,0.00195
Anuken,Mindustry,ec59cb602cfe980bf4697399218647e1e2e11baa,Anuken,2021-07-01 15:17:42,11,9,20,0.01953
Anuken,Mindustry,2ea16717399e1deab0bc02cc81808aa50ecba474,Anuken,2021-07-01 14:22:28,12,13,25,0.02441
Anuken,Mindustry,f7e493644598efb1f438e946ade116503cada273,Anuken,2021-07-01 02:22:57,4,0,4,0.00391
Anuken,Mindustry,d37e8c2e75b286f1e4daab9d2eca68db6f80e644,Anuken,2021-07-01 02:22:53,2,1,3,0.00293
Anuken,Mindustry,fb8dcc5f868d05e11c8fbc887df59440b6a08845,web-flow,2021-07-01 02:22:16,4,0,4,0.00391
Anuken,Mindustry,4c4c361093ae772f4693dc704d7144ba4e8fcb10,Anuken,2021-07-01 02:18:57,29,28,57,0.05566
Anuken,Mindustry,5e2ad38e88c8aaef1037d5ac94ed870548f8621a,Anuken,2021-07-01 02:16:46,29,9,38,0.03711
Anuken,Mindustry,9c297062975536e7a3b513580570d34ede5cadd6,Anuken,2021-06-30 23:09:48,1,1,2,0.00195
Anuken,Mindustry,4dcac119d8eb3ae11bb4d6351cd6c4b6dcc478b6,web-flow,2021-06-30 17:24:52,7,1,8,0.00781
Anuken,Mindustry,f9dfd5b0b5a27587e8ceec326994ae38fb3f5a77,Anuken,2021-06-30 17:08:19,9,6,15,0.01465
Anuken,Mindustry,10dcd9cb2d39bfe4bc0438edfb3959cb0643433c,web-flow,2021-06-30 16:59:09,15,1,16,0.01562
Anuken,Mindustry,c80e800ac9d1aa5b13dc55e645d6ee84c69cd430,Anuken,2021-06-30 14:49:29,7,1,8,0.00781
Anuken,Mindustry,eafcbf0914962d52ae0858516f2633a89c172df9,Anuken,2021-06-30 14:28:05,6,6,12,0.01172
Anuken,Mindustry,4f561a3875944a8c3e0fb298db3be059bb0efce9,web-flow,2021-06-30 12:34:18,1,1,2,0.00195
Anuken,Mindustry,5cc92506c912f75b5439c5a3874a86b6ab949a37,web-flow,2021-06-30 12:34:08,2,0,2,0.00195
Anuken,Mindustry,2c8eb1e5b8d7af501cfb98fc05fee04d7d1f1988,web-flow,2021-06-30 12:29:35,4,0,4,0.00391
Anuken,Mindustry,6c18634b0dafdba52c28a1d2fd3f3c256e08f590,Anuken,2021-06-29 20:26:02,10,13,23,0.02246
Anuken,Mindustry,c7bd9dd0fad2166ce82a0203887acdc8a06f7c30,Anuken,2021-06-29 16:21:56,11,11,22,0.02148
Anuken,Mindustry,d8ec231a5e143fcfce5a13a5417de71ad83c524d,Anuken,2021-06-29 16:21:42,2,2,4,0.00391
Anuken,Mindustry,50d50b11addc65849d38a2d8e6169e3df1b6eff1,Anuken,2021-06-29 13:37:14,11,11,22,0.02148
Anuken,Mindustry,5c803594fbd378be40d61a04a046d6f5161e6500,web-flow,2021-06-29 13:03:56,8,8,16,0.01562
Anuken,Mindustry,cececa190a63c6e9283dafcf0f3e98326f12da3c,web-flow,2021-06-29 12:54:10,2,2,4,0.00391
Anuken,Mindustry,38a3f1839e729b34ee7f5ea073c49b68363b4b47,web-flow,2021-06-28 22:58:39,1,1,2,0.00195
Anuken,Mindustry,3ea3df5c73de17597d145ca548f821e6b57d7758,Anuken,2021-06-28 22:57:27,1934,1033,2967,2.89746
Anuken,Mindustry,2eb57ab6806e3d44bbe411dcb920d68c81f348ed,Anuken,2021-06-28 22:57:13,1,1,2,0.00195
Anuken,Mindustry,f6f1ddb8264ab7d6aac438c1ff93ea9ace1826b1,Anuken,2021-06-28 17:30:54,1,1,2,0.00195
Anuken,Mindustry,fcdbd4b11745d078ffb0a3a8a63743127853949f,Anuken,2021-06-28 15:35:46,16,6,22,0.02148
Anuken,Mindustry,a5c44e7998e16a969ada99b891580fae3968155a,Anuken,2021-06-28 14:50:04,6,7,13,0.01270
Anuken,Mindustry,8afea88023bb6f19098a5d9a1022a72a937107f9,Anuken,2021-06-28 14:15:54,4,0,4,0.00391
Anuken,Mindustry,75443e4dfc2da60ea072864c396136b97d50fcc4,Anuken,2021-06-28 13:56:49,4,0,4,0.00391
Anuken,Mindustry,fbfb491dcaeb84ebe4a6e54e13005f1685834637,Anuken,2021-06-28 13:25:48,6,2,8,0.00781
Anuken,Mindustry,082c17da8542e0d124e63f6d8b2f2c2178012df9,Anuken,2021-06-28 13:25:38,19,12,31,0.03027
Anuken,Mindustry,88ebf4f9dbb5a0b1593846c7ac150b1fef730775,web-flow,2021-06-28 13:12:25,1,1,2,0.00195
Anuken,Mindustry,18825b169732ceedf7bca68d758cc18baf60d7a9,web-flow,2021-06-27 22:47:11,1,1,2,0.00195
Anuken,Mindustry,551b11877d17cadd8c2e9e7430c6416d860a3464,web-flow,2021-06-27 22:47:01,5,1,6,0.00586
Anuken,Mindustry,0bd1b4eedcdf7cdbbb3f90cebe21c3f2825ba678,Anuken,2021-06-27 16:28:40,1,1,2,0.00195
Anuken,Mindustry,d401d7838c7f3bb89222f136ecb865e43178e8b9,Anuken,2021-06-27 15:10:07,1,1,2,0.00195
Anuken,Mindustry,8b2e273d418b005d2e0a85b77f26c4c22055762b,Anuken,2021-06-27 13:34:59,4,4,8,0.00781
Anuken,Mindustry,bdff6f95604b2bec7ae612ecafb23fe20dab77c0,Anuken,2021-06-27 13:34:54,5,5,10,0.00977
Anuken,Mindustry,bb500a53efb2c78628387fced9a596508985f230,web-flow,2021-06-27 13:13:22,4,0,4,0.00391
Anuken,Mindustry,7ff081176437bf8a6805925b5a85359fc6ee0f91,web-flow,2021-06-27 13:13:03,0,4,4,0.00391
Anuken,Mindustry,36b49b6d8b69c26ce7ffc5905e747dd5ab197261,Anuken,2021-06-27 13:12:35,5,1,6,0.00586
Anuken,Mindustry,e8edfb11704ca1446dbe3e248b2a79980e809e53,Anuken,2021-06-27 00:55:59,16,0,16,0.01562
Anuken,Mindustry,bc6fcbc86d1115d4b0c33647058fc2bcdcd03839,Anuken,2021-06-27 00:55:52,15,13,28,0.02734
Anuken,Mindustry,8853ca303ed87f4d13cfda6ee24ece0bc5021298,web-flow,2021-06-26 19:46:19,4,0,4,0.00391
Anuken,Mindustry,914a6fc89bd75ecdacc0c85b1cd2a07f7a24133e,web-flow,2021-06-26 18:07:02,4,0,4,0.00391
Anuken,Mindustry,028be85468a2b59c77529501ef33fe9d75bdaab6,web-flow,2021-06-26 18:06:56,4,0,4,0.00391
Anuken,Mindustry,5ffc285e1c0c8e5cf980a576bba7a272b8ad6e2b,web-flow,2021-06-26 16:29:56,4,0,4,0.00391
Anuken,Mindustry,604e6f8c479b0a8348fd71beea4317a158aab89c,Anuken,2021-06-26 15:11:27,1,1,2,0.00195
Anuken,Mindustry,4ac4f10ea08672a8943d5f0924e75b8ff7141082,Anuken,2021-06-26 15:08:45,1,1,2,0.00195
Anuken,Mindustry,4c077338571db45b17677c8746493601c7592b8e,Anuken,2021-06-26 15:04:03,7,3,10,0.00977
Anuken,Mindustry,7dc0f4dbc5a3353c90ed4b5ddc8680e07de845a3,Anuken,2021-06-26 14:12:04,4,0,4,0.00391
Anuken,Mindustry,22f64fa2a53b5dd514fd5ac1f474ea668862d590,Anuken,2021-06-26 14:11:59,3,3,6,0.00586
